"V1","V2","V3","V4","V5","M"
0.462097888609145,0.535905418418509,-0.484712766346347,-0.621896492795216,1.14313513351533,-0.270729704107802
1.42030484994718,-0.248140178586208,0.730030439584426,-0.38950754868034,-0.0806889734564183,-0.681450576023278
3.11047673655245,2.71612223116107,0.872062684042827,2.67248878819172,2.57254261823784,-0.77522137207826
-0.480696566171415,-0.99685195570431,1.41695003632956,-0.0355774586564276,0.179340064316238,-1.12262334853484
1.28432082489127,-1.4274341677884,0.608381348762885,-1.26072206942868,-0.070541802592848,1.12647163736037
3.20331007945273,0.748531059400471,1.02731898250447,1.76507516927079,0.750851291744588,0.789748804719189
-1.65182743408848,-1.9061231836595,-0.0292964625127929,-0.775875192375095,0.660409514964262,0.344179348264441
-1.94466187399454,1.16576422583038,-1.65222155422508,0.648605362167515,1.64334094455402,0.567432163432306
-1.32537083798552,0.52685304969319,-0.269217523215056,0.264790570696363,0.101703638863653,0.684959186995992
-1.20096893973073,0.366705361948717,1.4595981460364,0.010477155811802,-0.267544426492158,0.668683897700553
-0.5574115097466,0.969818974745841,0.231690021666304,-0.6892059786911,1.44662962236945,0.971933575444436
-0.0331717988540161,0.376665385255955,0.910949710768302,1.47555584867719,1.44840354540303,0.871068872674778
0.589615356088484,1.12057424318374,0.254071617780377,0.601485358963143,1.1672604000858,-0.908797817250923
-1.50956494654691,-1.17791563991321,-0.636514672479409,-0.59417479696586,0.514816374767025,1.25550202804312
-0.399002795041096,-0.820255839958423,0.0546132409586423,-0.210952736044483,0.600825046108494,1.11025049750722
2.54543222866484,0.734550724810011,0.560782765083647,0.0326850316504315,1.80643929879159,0.202807031293679
2.36627863880071,0.74623660565496,0.404699693673689,0.224473279018242,0.552262224192637,-0.125240053369953
-0.281451568350574,0.673184764479876,-0.986790881947927,1.44055575629689,1.00555650880207,0.411958749975638
-0.383534303276422,-2.86686334400582,-1.34597998110621,0.794592416255817,-1.24219017206347,-0.634288510193086
1.00381478424753,0.342595836955765,-0.381091428143706,-0.537154141458461,-1.25945352922813,2.94597711186086
-0.906012919329388,-1.94024539555992,0.655355606828485,0.507334081200949,-2.84931105490062,0.178601746542956
-3.9540892245779,-2.78449426295011,-0.249908269234243,-0.115197562067202,-4.34571614028749,-1.63287625652796
0.412729523032225,0.10834778580963,-0.303944255583265,1.97375430433376,1.93787028751629,1.26156906618748
0.765047044934868,1.44235382162291,-1.39899170115924,-0.657124944810034,-0.533066325166354,2.13001467449027
-0.748764155822584,-1.14480641038879,-0.835758720154728,-0.498704527556422,-1.0552094819282,-0.67246643849643
-1.3259826443286,-1.01022444610627,0.837756136190146,1.01163919924975,-1.33730575254731,0.0291386492201643
1.72527107269784,1.61456436863577,-0.176742122384673,1.87422894884161,1.05064002165424,1.76873549411356
-1.72116977624097,1.7159975035173,-1.01652512665385,0.0174984516534582,1.44420463242036,0.444069109318335
-0.509965272525557,-0.528381849472076,-1.33782895010939,0.152654863686747,0.0792950587816779,1.18794528398466
-1.9356769031355,0.238054643859866,-0.652187966253543,-0.0814333682384434,-0.0326744450807238,0.429579995367588
-0.357108761716346,-1.30507728358867,0.518386934714881,-0.250376867439547,-1.37249054025282,-0.148660084855316
1.11821205627571,1.18648939175404,0.390815563872428,-1.20331833761767,1.92659195937975,0.669234455223186
0.38678690382676,0.0798053919910716,1.04177014432802,-0.172285554422552,0.418872200283151,-0.179538941738151
1.40811217577405,-0.495284344448756,-0.465872726987034,0.547168910288153,1.12571071332202,0.126347151075039
-1.61865373622362,0.839034821613591,-1.6830029609147,-1.32010840070659,-1.19751951751151,0.191682774867621
1.31003151426038,1.34500703591203,0.260047801594632,0.589115654430631,3.55402492129255,1.07661052071252
0.0570912449166794,2.1189280990328,-0.303649062532137,0.76180068968842,1.60951147363726,-0.31119132695998
-0.501719949358844,0.452119025179184,-1.16921661107657,-0.531178488509711,0.11729368684445,0.534729390307899
0.294940376217693,-0.65621751508906,1.28299746838423,-0.386026822321372,0.928794125514357,2.84261589204606
0.154234078079608,-0.720052486526243,0.00183146562931114,-0.564082487233798,-3.16089877565047,1.19198723559433
2.48057317360048,1.36820887554988,1.3249125853632,-0.734961255977724,-0.607891727992768,1.94975149464315
0.839386299724243,-1.02169641326227,-0.775679654423807,-0.220873015946115,-0.120483201412432,0.801941372994206
-0.100673625872766,-2.01736512443069,0.0322673208154085,-0.263332197635414,-1.37183100064235,1.13006661029416
1.22649453150566,-0.659718178606625,1.14594588079642,-1.52002004258464,-0.401795522675535,1.33688438867204
0.117176150838586,-0.449939984853431,-0.121154030896611,-0.715160952715715,0.398116281641731,-0.639608655155647
-0.231287121364298,0.0235080578175244,0.955402146125173,-0.32769888099963,-1.35655453711629,0.0241415917245533
0.187625138754778,0.711462378914075,1.24372128198815,-0.612646251503188,2.94315660516117,1.33367954040152
-0.744975051438599,-0.665074333972486,-0.783949019078992,-1.15984550294833,-1.54161556133928,1.09972869873504
0.516000041465713,-1.50047240797475,1.06917889442934,-1.56719460143289,-1.04747093663046,0.785249507656485
-0.763338439211385,-0.877371715116964,-1.21565296163881,-0.475331958848494,-0.182965493304782,0.0816162593044442
0.887441398027091,-0.937368098525646,1.41738160389301,0.641076162692476,-1.09981851014921,1.40664711102687
1.51284820249109,-1.54235550866593,1.54598500237653,-0.799958849686081,-1.78243597515098,0.995197048208759
-2.05141884358874,-0.367567438679724,-0.396958847037153,0.696825989195467,-0.920540913741713,-0.471364758572898
0.603878615566779,1.44764177575701,0.989141907007921,2.73379882899177,1.00164802285002,0.89298780250204
0.396823434308555,1.37237094579038,-0.432332030105026,0.190149670153789,0.428914633287745,-0.73568441854887
1.0576838502306,0.190654144110286,-0.484090376679981,-1.3883820699851,-0.738623823738159,0.166912272394198
0.0788142958271276,-1.10362084238309,2.14524730680796,0.928163307026987,-1.37956153462533,0.174318673044532
-3.08896595507149,-0.0322683684970362,-1.00813259639782,0.733997735372682,1.86686604357622,1.78028303698292
0.117183747461292,0.573280527935911,-0.0682477527226133,-0.0888629236589719,1.43457934378358,0.705419636464203
-0.00705841465242329,-0.833636118056404,1.06085960811401,-0.48429487175602,-0.859883824522666,0.447571144962564
-1.84791955459778,-0.644066133734762,0.00376094813458799,0.138201355108852,-1.07831750304436,1.01661927288262
-1.25099817950703,0.355781236104498,0.688186446292078,-0.292056180851725,-1.56269650045316,0.212309277370217
0.209266446140237,-0.42925521749914,0.590125376543221,0.8673744856856,1.47867684930517,2.80888869777191
0.275737736484887,1.10828038629822,0.575394383073609,0.180614150350434,-0.32658597772652,1.64448072748016
-1.58455341871274,-1.77200453162312,-0.331321984490368,-1.36243814482691,-0.458082819000107,1.0513575951713
-0.889646050111993,-0.636293444526125,1.397457755071,-0.98162690520486,0.340386747680425,1.76500787292551
-2.27453136453636,-1.01489554210362,-2.51646365568353,-0.0892161550985306,-0.340901487167374,0.865979591259927
0.0884048579729848,1.58271200363969,1.41685351788207,0.224496389965146,1.20972227538378,-0.470563727248509
-0.0490122214729866,2.76019334939088,0.939086183770175,1.66258386031389,2.40769739801572,0.16412664904948
-1.54834683714529,-0.938443116072893,-0.478788935674839,-0.750375475420611,-1.12486963844929,0.836808810991106
-0.840008872174832,-2.43491674900288,-0.126108536842904,0.643142414446173,-1.79912026285347,-0.158993564519172
-1.60308167709131,-0.248528047136856,-1.33377931910151,-0.0761259306329432,-1.02609041762863,-0.265421576675979
-0.1878908167154,-2.14414575954019,-0.424647220729673,-0.772112484482643,-1.40157020760189,-0.359556648151427
-0.985380818293195,-2.83099852636661,-3.4613265373844,0.242027981538722,-0.698664135234694,1.08394307399692
1.67868403416594,-0.097308988488213,0.560471903521172,0.243239040301208,-0.322895199631844,2.22339356250664
-0.290837535457311,0.79118017888261,-0.678718382482409,0.433494737467466,-0.674119553415453,0.250448039011404
-0.577209837248493,-0.738081869891165,-1.55331989573185,0.693647438632276,-0.102928308762565,0.731550994929915
1.49276633457822,-0.903658142133166,0.408232423551261,1.45156438420386,-0.107289039207312,0.198239020146192
0.55083443332792,-0.841447164942322,0.0148343966832053,2.3500209186595,2.15805751207306,1.09478107388431
1.03085483623434,0.422549201939386,-0.465731704744486,1.78590562345122,0.930825599740203,-0.682685622779891
1.67474613508424,-0.259794613990808,0.855104872225721,1.54125399263644,1.93990934353728,0.508846426487283
0.46665031036906,0.785114777205064,-0.557513677966572,-0.975260112907106,0.148641561730191,-0.198766632501782
2.23794946707738,-1.4803649669374,1.83702894343508,0.197583096536832,0.739413962118766,0.116387214528552
0.487837990424589,-0.176805254119598,1.92136268684186,0.689074491673652,0.188162746539726,2.34376009377685
0.105195181364326,1.67311414461517,-0.37077275911093,-0.288262586045296,0.977790373808102,0.738361292817663
-2.13078992956146,0.298328441564024,-1.49790514917773,1.75155903691726,2.26848704666264,3.20679557403751
0.316337391573583,-1.1343300378855,-1.04242884716125,0.942072832674961,-1.74617609194873,0.0458814757598464
-0.842603194825792,0.253276298249183,1.28867026036395,-0.187321040028156,-0.198132797212388,-1.18262177251421
-0.213526202748837,0.389159939353679,0.420910514679392,-0.684770716469209,-1.73090269076179,1.35958920465597
-1.94673606619268,-1.23861891827316,-0.541918489443723,-1.54820541521442,-0.769617884631565,0.535918081864964
0.661332948978144,-0.825251113063012,-0.358151694664343,1.92467475256352,-1.0221323755274,1.32634159144791
0.833626498023141,-1.16910920665999,0.410186593960184,-2.31348984696325,0.592656024221389,-0.0227957992620614
2.44349305099785,0.823361271752628,1.47582933109982,0.771588216512672,2.67934042869255,-1.08256824852568
-0.0410229167883049,0.488681711189908,0.165781075305935,1.80212437807527,1.76117483043768,0.474350515355926
-1.243957106824,-0.133038893916672,-0.232042248073648,0.059906622899626,-0.0865713251934386,0.471590944473558
0.277886169955806,0.660790013107616,-0.645808868707438,0.537303561913762,1.91584157248102,0.26081556828462
0.625046080127373,1.09832953044929,1.06602952567084,2.34066430273132,1.75912700970886,2.20059677173406
-0.396857919656969,-1.42149532201372,0.615921774390255,1.75549298609788,1.27631441189264,2.13554571246032
-0.292537960518428,0.77872435063266,1.44034151575611,-0.224558731723444,1.18191265559219,0.32724920031897
-0.0319503463937487,2.24213915047083,-0.580052811515023,-1.29570007705904,-0.154358634560006,-0.62982357046228
1.60367065184125,-1.41191654708394,-0.348895578100186,-0.311537466266166,-1.18096480247112,2.09424014480308
1.47811470852573,-0.190907199367233,0.727523882160424,2.14087968250746,1.29495602876645,0.81996364472434
-0.708215599968275,-1.28078331245135,-0.641251440714027,-0.64273882388353,-0.0762991227733262,1.30713056263
0.919239205964129,-0.631643386172102,-0.366231707012282,0.612302205479575,-0.932796062947287,0.379837770694721
1.95201431165973,0.149902072999423,0.282654358933804,0.385171728896519,2.16311301036711,1.03144761943644
0.549651633214079,0.35999502401858,0.00819350522319354,0.634457170903904,-0.202051584574591,0.378247747928362
0.00612853791487611,0.00893831982099341,0.696189338619674,1.20283619392337,0.763304304352887,-0.69648228823152
0.42659610330456,-0.0583839630106002,-1.20848567061919,1.07187358347659,1.39911954384095,0.0633726562839532
-1.35411605201541,-0.501928942518444,-0.124567195746492,-0.875204854500273,-0.911007761380034,1.06164479588259
0.422577566409896,-0.724534796236521,-0.318419891821702,-1.32860319153873,1.28335422064695,1.51096293536207
-0.0502649421718132,-0.307910972280577,-1.14143594815331,0.303090989113231,0.413477511133885,1.55658137420523
1.80577187892847,0.145184717540007,0.509481739968036,-0.139758384665683,-0.203138298427038,2.29084500372526
-0.600546198320839,-3.04856062661501,-1.60791161072568,0.256038862455164,-0.264240417190837,1.24527643657993
-0.305557257820878,-0.11601962413728,0.00631270530791517,-2.63227132009238,-0.0709922635487021,0.450980783316118
1.30238351719273,-0.120911886004648,1.32021103792231,-1.09121557812561,-0.363074245679305,0.657406594222472
0.139486699710895,-2.08376983803898,-0.319800123402575,-1.60597323067986,-0.183018097826054,0.504378818032009
-0.324982920385018,-1.30045473216617,-0.522780627783444,-1.64293314048251,0.987068435542564,-0.132565287943368
-0.355419609533008,0.125026687494026,-0.227193997851984,-0.187217176284822,1.39120187219157,1.80782424659594
0.792758952690924,-0.315204433461601,1.47569373449964,-0.394147002781177,0.414794339147548,-0.790581740679949
2.42478735025316,-0.206270136456731,0.0322427394846387,1.08945314151079,2.14020505809728,0.822829114668286
-0.812580860590411,-1.10931301924337,0.0673383059553703,0.268474927977226,-0.645418664015799,1.2518039600176
1.37505781231951,-0.42061911820738,2.17849781251642,0.191644913811606,1.07530311098768,-0.885923695753681
-2.92715781808078,-3.13305363165261,-1.18896111609853,-3.18923565964398,-3.88697133643774,-0.395520022328238
-3.16580555184647,-1.76753033636528,-3.26829760461812,1.23132427784082,-2.57351463686437,-0.574411515212603
-0.0585105136309222,0.066052613728517,0.802418333437758,-0.496391845163488,1.03832849920629,-0.533499058069201
-0.367130987931267,-0.486301699008493,-0.190483188047187,1.41924285448466,1.9309437061146,0.648961117916539
-0.0256248366893014,-0.341080436949065,0.565300372024182,1.18942902859848,2.38181121060907,0.928618114464212
-0.337753692552682,-1.73816170383201,-0.880098555316923,-0.536492441303457,0.749574469796427,1.90561251503214
2.83508530287781,-0.396438333537338,1.5315852952612,-1.82078061229033,0.984257217536282,-1.10971313693129
-0.226020185122304,-1.6996074395132,-0.0281585964936886,-1.1258512732549,0.40992831631395,1.97896393974174
-0.46313027863896,-0.1940306859247,-1.48354189870936,1.04835987465306,1.25517858121523,1.10273469120757
3.75551661109715,1.05404087127167,1.33734137279473,1.31859102524732,-2.05618806644108,3.36667547526704
-0.622042727132069,-1.79760648819663,1.87045661105221,1.59430430049544,-1.08977634205033,1.23232289194655
-0.164558865476565,-1.41057082094227,-2.89252044034075,-0.323599148582829,-0.224936675567897,-1.49782036340327
0.517555471759884,-1.14497315490793,1.79910145242367,0.865163578181975,-0.0800098170097704,0.627148009963348
